"","Field_Name","frozen","storm","unique_storm_number","Q_start","Q_end","runoff_volume","peak_discharge","rain_in","duration","Ievent","I5","I10","I30","I60","ARFdays1","ARFdays2","ARFdays7","ARFdays14","BasinArea_ac","area_ft2","runoff_in"
"2303","R3","Frozen","Storm","2008-10","3/20/2008 18:15","3/21/2008",293.8,0.0233,0,NA,NA,NA,NA,NA,NA,0,0.009,0.054,0.054,39.5,1720620,0.00204902883844196
"2304","R3","Frozen","Storm","2008-11","3/31/2008 15:56","3/31/2008 16:45",60.5,0.0441,0.496,1.8,0.2756,0.876,0.654,0.486,0.343,0.351,0.351,0.486,0.54,39.5,1720620,0.000421940928270042
"2305","R3","Non-Frozen","Storm","2008-12","4/25/2008 14:30","4/25/2008 17:15",2125,0.8264,0.699,2.15,0.3251,3.312,2.142,0.894,0.564,1.159,1.285,1.645,2.735,39.5,1720620,0.0148202392160965
"2306","R3","Non-Frozen","Storm","2008-13","5/2/2008 6:53","5/2/2008 8:45",138.2,0.0497,0.797,0.8667,0.9196,2.664,1.932,1.324,0.797,0,0,1.014,2.56,39.5,1720620,0.000963838616312724
"2307","R3","Non-Frozen","Storm","2008-14","5/26/2008 1:46","5/26/2008 3:00",172.8,0.1947,1.178,1.25,0.9424,4.836,3.81,1.526,1.151,0,0,0.018,0.027,39.5,1720620,0.00120514698190187
"2308","R3","Non-Frozen","Storm","2008-15","5/30/2008 9:06","5/30/2008 10:19",138.2,0.0733,1.173,12.73,0.09212,1.104,0.66,0.434,0.334,0.126,0.126,1.349,1.349,39.5,1720620,0.000963838616312724
"2309","R3","Non-Frozen","Storm","2008-16","6/5/2008 9:58","6/5/2008 12:24",6610,3.192,0.998,3.65,0.2734,3.312,2.466,1.452,0.744,0,0.162,1.84,3.063,39.5,1720620,0.0460996617498344
"2310","R3","Non-Frozen","Storm","2008-17","6/8/2008 4:07","6/19/2008 17:30",104500,18.72,4.027,176.4,0.02283,3.276,2.19,1.236,0.748,0.072,0.306,1.493,4.367,39.5,1720620,0.728807057920982
"2311","R3","Non-Frozen","Storm","2008-18","6/29/2008 3:45","6/29/2008 7:00",1313,0.3918,1.45,4.4,0.3295,1.692,1.278,1.046,0.892,0.036,0.063,0.072,0.337,39.5,1720620,0.00915716427799282
"2312","R3","Non-Frozen","Storm","2008-19","7/8/2008 2:00","7/8/2008 3:15",285.1,0.256,0.972,1.433,0.6781,2.772,2.466,1.602,0.873,0.216,0.216,0.225,1.738,39.5,1720620,0.0019883530355337
"2313","R3","Non-Frozen","Storm","2008-20","7/10/2008 15:45","7/10/2008 18:00",6342,3.632,0.739,1.967,0.3758,2.772,1.95,1.208,0.676,0.072,0.072,1.413,2.935,39.5,1720620,0.0442305680510514
"2314","R3","Non-Frozen","Storm","2008-21","7/10/2008 23:15","7/11/2008 1:45",35440,18.92,1.255,1.317,0.9532,2.52,2.406,1.766,1.192,0.829,0.829,2.17,3.692,39.5,1720620,0.247166718973393
"2315","R3","Non-Frozen","Storm","2008-22","7/12/2008 7:42","7/12/2008 10:15",7439,2.065,1.027,2.6,0.395,2.04,1.566,1.034,0.767,0,2.012,3.425,4.884,39.5,1720620,0.0518812986016668
"2316","R3","Non-Frozen","Storm","2008-23","7/20/2008 4:39","7/20/2008 6:15",2100,1.462,1.14,1.083,1.052,4.56,3.84,1.88,1.13,0.01,0.02,0.08,4.542,39.5,1720620,0.014645883460613
"2317","R3","Frozen","Storm","2009-1","12/27/2008 8:00","12/28/2008 12:00",85080,3.812,0.387,11.87,0.03261,0.432,0.378,0.18,0.144,0,0,0,0.135,39.5,1720620,0.593367507061408
"2318","R3","Frozen","Storm","2009-2","2/7/2009 11:00","2/10/2009 12:01",135500,4.534,0.063,2.033,0.03098,0.216,0.162,0.09,0.054,0,0,0,0,39.5,1720620,0.945008194720508
"2319","R3","Frozen","Storm","2009-3","2/25/2009 19:00","2/27/2009 10:08",109300,10.69,0.576,10.67,0.054,0.756,0.54,0.324,0.261,0,0,0,0.036,39.5,1720620,0.762283362973812
"2320","R3","Frozen","Storm","2009-4","2/27/2009 20:00","2/27/2009 23:58",709.6,0.06885,0,NA,NA,NA,NA,NA,NA,0.45,0.576,0.576,0.612,39.5,1720620,0.00494891376364334
"2321","R3","Frozen","Storm","2009-5","3/7/2009 13:00","3/8/2009 0:30",47970,3.548,0.828,11.32,0.07317,0.324,0.324,0.198,0.153,0,0,0,0.576,39.5,1720620,0.334553823621718
"2322","R3","Frozen","Storm","2009-6","3/8/2009 13:33","3/9/2009 1:16",104500,6.66,1.008,8.933,0.1128,0.324,0.27,0.234,0.216,0.72,0.954,0.954,1.53,39.5,1720620,0.728807057920982
"2323","R3","Frozen","Storm","2009-7","3/10/2009 5:53","3/10/2009 14:37",58610,5.552,0.756,10.5,0.072,0.324,0.27,0.18,0.153,0,1.125,1.962,2.538,39.5,1720620,0.40875963315549
"2324","R3","Non-Frozen","Storm","2009-8","6/8/2009 5:40","6/8/2009 6:00",52.8,0.08532,1.19,0.95,1.253,4.044,3.402,1.766,1.19,0.018,0.063,0.292,0.985,39.5,1720620,0.000368239355581128
"2325","R3","Non-Frozen","Storm","2009-9","6/19/2009 14:18","6/19/2009 15:25",5668,4.86,0.879,0.3333,2.637,4.164,3.534,1.758,0.879,0.108,0.363,0.75,2.021,39.5,1720620,0.0395299368832165
"2326","R3","Non-Frozen","Storm","2009-10","7/24/2009 22:14","7/25/2009 1:51",37340,13.66,1.602,2.25,0.712,7.308,4.506,1.926,0.99,0,0,2.312,2.816,39.5,1720620,0.260417756390138
"2327","R3","Non-Frozen","Storm","2009-11","7/28/2009 1:00","7/28/2009 3:12",14550,7.29,1.572,1.167,1.347,5.388,3.912,2.296,1.471,0,0,3.914,4.418,39.5,1720620,0.10147504969139
"2328","R3","Non-Frozen","Storm","2009-12","8/27/2009 16:31","8/27/2009 18:01",1624,0.553,1.359,9.933,0.1368,0.864,0.648,0.558,0.432,0.09,0.415,0.685,1.416,39.5,1720620,0.0113261498762074
"2329","R3","Frozen","Storm","2010-1","1/24/2010 19:00","1/25/2010 17:00",10240,0.3936,0,NA,NA,NA,NA,NA,NA,0.756,0.774,0.774,0.774,39.5,1720620,0.0714161174460369
"2330","R3","Frozen","Storm","2010-2","3/9/2010","3/12/2010 1:00",251500,3.688,0.648,60.77,0.01066,0.54,0.324,0.216,0.135,0,0.117,0.117,0.117,39.5,1720620,1.75401890016389
"2331","R3","Non-Frozen","Storm","2010-3","6/6/2010","6/6/2010 1:00",235.1,0.1798,0.751,3.517,0.2136,1.092,0.984,0.78,0.598,0.561,1.218,1.733,2.252,39.5,1720620,0.00163964152456673
"2332","R3","Non-Frozen","Storm","2010-4","6/15/2010 19:35","6/15/2010 20:09",195.2,0.1761,0.81,3.117,0.2599,1.572,1.35,0.792,0.513,0.027,0.424,0.64,3.538,39.5,1720620,0.00136136973881508
"2333","R3","Non-Frozen","Storm","2010-5","6/23/2010 9:30","6/23/2010 11:00",2738,1.273,0.73,3.15,0.2317,2.796,2.004,1.186,0.602,0,0.881,1.848,3.307,39.5,1720620,0.0190954423405517
"2334","R3","Non-Frozen","Storm","2010-6","6/26/2010 6:30","6/26/2010 8:00",1545,0.8096,1.028,1.917,0.5363,2.52,1.866,1.426,0.911,0,0,1.638,4.064,39.5,1720620,0.0107751856888796
"2335","R3","Non-Frozen","Storm","2010-7","7/24/2010 5:20","7/24/2010 11:30",27350,11.98,2.306,6.183,0.3729,2.76,2.34,1.404,1.012,0.823,2.341,2.341,2.85,39.5,1720620,0.190745196498936
"2336","R3","Non-Frozen","Storm","2010-8","8/8/2010 13:53","8/8/2010 17:00",31750,9.904,3.19,1.983,1.608,4.308,3.804,2.356,2.066,0,0,0.38,0.686,39.5,1720620,0.22143180946403
"2337","R3","Non-Frozen","Storm","2010-9","8/9/2010 7:05","8/9/2010 7:30",31,0.04004,0.454,0.8333,0.5448,1.56,1.158,0.8,0.454,3.19,3.19,3.57,3.876,39.5,1720620,0.000216201136799526
"2338","R3","Non-Frozen","Storm","2010-10","8/13/2010 21:29","8/13/2010 23:35",12070,7.351,1.307,4.317,0.3028,4.308,3.288,2.182,1.127,0.018,0.018,3.779,4.303,39.5,1720620,0.0841789587474283
"2339","RE1","Frozen","Storm","2015-1","3/9/2015 20:00","3/10/2015 8:00",5296,0.382,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.4,409464,0.155207783834476
"2340","RE1","Frozen","Storm","2015-2","3/10/2015 17:45","3/11/2015 4:30",6390,0.497,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.4,409464,0.187269210480042
"2341","RE1","Frozen","Storm","2015-3","3/11/2015 17:00","3/11/2015 21:15",987,0.171,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.4,409464,0.0289256198347107
"2342","RE1","Non-Frozen","Storm","2015-4","9/18/2015 3:44","9/18/2015 4:02",29,0.069,0.96,1.817,0.5284,4.44,3.6,1.5,0.83,1.15,1.15,1.16,3.03,9.4,409464,0.000849891565558877
"2343","RE1","Frozen","Storm","2016-1","2/7/2016 20:15","2/8/2016 2:15",1329,0.1826,0,NA,NA,NA,NA,NA,NA,0,0,0.13,0.32,9.4,409464,0.0389484789871637
"2344","RE1","Frozen","Storm","2016-2","2/19/2016 4:30","2/20/2016 6:15",8243,0.648,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.4,409464,0.241574350858684
"2345","RE1","Frozen","Storm","2016-3","2/20/2016 16:00","2/20/2016 20:45",223.9,0.02721,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.4,409464,0.00656174901822871
"2346","RE1","Non-Frozen","Storm","2016-4","8/20/2016 11:23","8/20/2016 11:45",64,0.111,1.09,0.55,1.982,5.28,4.38,2.16,1.09,0.82,2.08,2.31,2.97,9.4,409464,0.00187562276537131
"2347","RE1","Non-Frozen","Storm","2016-5","8/27/2016 6:15","8/27/2016 6:23",2,0.0067,0.61,0.4833,1.262,2.4,2.16,1.22,0.61,0,0.3,3,5.48,9.4,409464,5.86132114178536e-05
"2348","RE1","Non-Frozen","Storm","2016-6","9/25/2016 19:41","9/25/2016 19:49",3,0.009,1.03,0.2833,3.635,5.28,4.92,2.06,1.03,0,0,0.83,1.17,9.4,409464,8.79198171267804e-05
"2349","RE1","Frozen","Storm","2017-1","1/10/2017 17:47","1/11/2017 5:00",2384,0.2592,0.47,8.783,0.05351,0.36,0.36,0.24,0.21,0,0,0.01,0.01,9.4,409464,0.0698669480100815
"2350","RE1","Frozen","Storm","2017-2","1/16/2017 19:15","1/19/2017 10:45",18750,0.975,0.07,24.52,0.002855,0.36,0.18,0.06,0.03,0.02,0.02,0.49,0.5,9.4,409464,0.549498857042377
"2351","RE1","Frozen","Storm","2017-3","1/19/2017 19:15","1/21/2017 17:15",9469,0.5504,0.26,31.13,0.008351,0.24,0.18,0.14,0.12,0,0.01,0.09,0.56,9.4,409464,0.277504249457828
"2352","RE1","Non-Frozen","Storm","2017-4","6/29/2017 5:01","6/29/2017 6:11",254.8,0.292,2.93,5.85,0.5009,4.56,3.42,2.24,1.91,0.26,0.26,1.73,3.43,9.4,409464,0.00746732313463455
"2353","RE1","Non-Frozen","Storm","2017-5","7/10/2017 8:10","7/10/2017 8:29",54.5,0.1019,1.75,2.483,0.7047,3.96,3.48,2.04,1.24,0,0,0.66,3.89,9.4,409464,0.00159721001113651
"2354","RE1","Non-Frozen","Storm","2017-6","7/12/2017 11:11","7/12/2017 13:45",956.9,0.8917,2.21,6.583,0.3357,6.96,5.94,2.52,1.5,0.09,2.01,2.21,6.1,9.4,409464,0.028043491002872
"2355","RE1","Non-Frozen","Storm","2017-7","7/16/2017 6:44","7/16/2017 7:00",34,0.07524,0.89,0.5333,1.669,3,2.94,1.76,0.89,0,0,4.56,5.22,9.4,409464,0.000996424594103511
"2356","RE1","Non-Frozen","Storm","2017-8","7/20/2017 1:11","7/20/2017 1:22",5.2,0.02222,0.68,0.2167,3.138,12,7.68,2.72,1.36,0,0,0.89,5.45,9.4,409464,0.000152394349686419
"2357","RE1","Non-Frozen","Storm","2017-9","7/20/2017 8:34","7/20/2017 11:45",1445,1.002,3.25,10.25,0.3171,12,7.68,2.86,1.51,0,0,0.89,5.45,9.4,409464,0.0423480452493992
"2358","RE1","Non-Frozen","Storm","2017-10","7/21/2017 23:21","7/21/2017 23:55",161.4,0.2384,1.05,0.5833,1.8,4.92,3.96,2.08,1.05,0.03,3.28,4.17,8.73,9.4,409464,0.00473008616142078
"2359","RE1","Non-Frozen","Storm","2017-11","7/27/2017 1:31","7/27/2017 2:30",97.3,0.1257,1.71,1.45,1.179,3.48,2.4,1.52,1.41,0,0,4.81,5.7,9.4,409464,0.00285153273547858
"2360","RE1","Non-Frozen","Storm","2017-12","8/3/2017 5:58","8/3/2017 6:30",113.1,0.1862,1.74,0.8833,1.97,4.56,3.84,2.62,1.74,0,0,0,5.37,9.4,409464,0.00331457710567962
"2361","RE1","Non-Frozen","Storm","2017-13","8/3/2017 19:03","8/3/2017 19:15",10.4,0.03104,0.34,0.2167,1.569,3.48,1.98,0.68,0.34,1.84,1.84,1.84,5.12,9.4,409464,0.000304788699372839
"2362","RE1","Frozen","Storm","2018-1","1/11/2018 22:22","1/12/2018",58.1,0.02,0.21,2.917,0.072,0.24,0.24,0.14,0.11,0.06,0.06,0.06,0.06,9.4,409464,0.00170271379168865
"2363","RE1","Frozen","Storm","2018-2","1/22/2018 3:15","1/24/2018 11:15",19300,1.376,1.39,27.17,0.05117,0.6,0.36,0.3,0.25,0,0,0,0.27,9.4,409464,0.565617490182287
"2364","RE1","Frozen","Storm","2018-3","1/25/2018 19:30","1/26/2018 4:00",589.2,0.05702,0,NA,NA,NA,NA,NA,NA,0,0,1.39,1.59,9.4,409464,0.0172674520836997
"2365","RE1","Frozen","Storm","2018-4","1/26/2018 17:30","1/27/2018 14:15",676.4,0.02111,0,NA,NA,NA,NA,NA,NA,0,0,1.39,1.39,9.4,409464,0.0198229881015181
"2366","RE1","Frozen","Storm","2018-5","1/27/2018 17:30","1/28/2018 2:15",104.3,0.0048,0,NA,NA,NA,NA,NA,NA,0,0,1.39,1.39,9.4,409464,0.00305667897544106
"2367","RE1","Frozen","Storm","2018-6","2/15/2018 7:15","2/17/2018 13:15",4647,0.05466,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.4,409464,0.136187796729383
"2368","RE1","Frozen","Storm","2018-7","2/19/2018 19:18","2/22/2018 11:30",85820,3.128,2.6,28.4,0.09155,1.44,0.9,0.56,0.5,0,0,0,0,9.4,409464,2.5150929019401
"2369","RE1","Frozen","Storm","2018-8","2/22/2018 20:00","2/24/2018 15:45",5923,0.1658,0.06,8.233,0.007287,0.12,0.12,0.04,0.03,0,0,2.6,2.6,9.4,409464,0.173583025613973
"2370","RE1","Frozen","Storm","2018-9","2/24/2018 18:15","2/26/2018 3:30",15320,1.586,0.48,5.833,0.08229,0.72,0.6,0.34,0.23,0,0.06,2.66,2.66,9.4,409464,0.448977199460758
"2371","RE1","Frozen","Storm","2018-10","2/26/2018 16:30","2/27/2018 2:30",156.1,0.0088,0,NA,NA,NA,NA,NA,NA,0,0.48,3.12,3.14,9.4,409464,0.00457476115116347
"2372","RE1","Frozen","Storm","2018-11","2/27/2018 18:15","2/27/2018 23:15",51.6,0.00342,0,NA,NA,NA,NA,NA,NA,0,0,0.89,3.14,9.4,409464,0.00151222085458062
"2373","RE1","Non-Frozen","Storm","2018-12","6/19/2018 12:42","6/19/2018 13:05",50,0.09156,1.14,1.233,0.9243,3.96,2.94,1.66,0.91,0.74,0.74,1.05,3.4,9.4,409464,0.00146533028544634
"2374","RE1","Non-Frozen","Storm","2018-13","8/21/2018 1:30","8/21/2018 1:45",25.5,0.07179,0.68,2.6,0.2615,3.6,2.82,1.1,0.55,0.95,0.95,2.64,3.73,9.4,409464,0.000747318445577633
"2375","RE1","Non-Frozen","Storm","2018-14","9/2/2018 23:27","9/2/2018 23:42",6,0.01607,0.7,0.6333,1.105,2.04,1.68,1.28,0.7,0.29,1.18,2.54,4.34,9.4,409464,0.000175839634253561
"2376","RE1","Non-Frozen","Storm","2018-15","9/3/2018 15:29","9/3/2018 18:30",241.3,0.2126,1.56,4.15,0.3759,3,2.46,1.62,0.93,0.94,1.56,3.38,5.28,9.4,409464,0.00707168395756403
"2377","RE1","Non-Frozen","Storm","2018-16","9/20/2018 8:15","9/20/2018 11:28",1237,0.999,2.85,7.4,0.3851,2.52,2.34,1.32,0.85,0.09,0.54,0.54,0.57,9.4,409464,0.0362522712619424
"2378","RE1","Non-Frozen","Storm","2019-1","10/2/2018 0:27","10/2/2018 3:00",240.6,0.2018,0.96,2.883,0.3329,2.88,1.98,0.86,0.51,1.17,1.54,1.85,5.3,9.4,409464,0.00705116933356779
"2379","RE1","Non-Frozen","Storm","2019-2","10/9/2018 22:21","10/9/2018 22:30",3.9,0.01442,0.4,1.75,0.2286,2.76,2.1,0.74,0.37,0,0.14,1.56,4.4,9.4,409464,0.000114295762264814
"2380","RE1","Frozen","Storm","2019-3","12/27/2018 15:33","12/27/2018 18:15",106.5,0.02409,0.65,10.22,0.06362,0.24,0.24,0.18,0.16,0.01,0.01,0.28,0.29,9.4,409464,0.0031211535080007
"2381","RE1","Frozen","Storm","2019-4","2/3/2019 17:30","2/5/2019 4:15",8247,0.3647,0.12,2.383,0.05035,0.48,0.24,0.1,0.09,0,0,0,0,9.4,409464,0.241691577281519
"2382","RE1","Frozen","Storm","2019-5","2/7/2019 18:30","2/8/2019 2:45",1656,0.1982,0,NA,NA,NA,NA,NA,NA,0,0.01,0.13,0.13,9.4,409464,0.0485317390539828
"2383","RE1","Frozen","Storm","2019-6","2/23/2019 15:24","2/25/2019 2:45",62840,1.156,1.24,22.42,0.05532,0.84,0.66,0.46,0.39,0,0,0.11,0.55,9.4,409464,1.84162710274896
"2384","RE1","Frozen","Storm","2019-7","3/10/2019","3/14/2019 22:00",84150,1.502,1.53,119.9,0.01276,1.44,1.2,0.56,0.28,0,0,0,0.55,9.4,409464,2.46615087040619
"2385","RE1","Non-Frozen","Storm","2019-8","9/13/2019 3:06","9/13/2019 4:34",129.8,0.1045,2.16,1.917,1.127,5.52,4.26,1.96,1.38,0.41,1.33,3.98,4.3,9.4,409464,0.0038039974210187
"2386","RE1","Non-Frozen","Storm","2020-1","10/2/2019 3:54","10/2/2019 4:11",16.3,0.02846,0.67,1.833,0.3655,2.28,1.5,0.8,0.55,0.34,0.34,2.23,3.49,9.4,409464,0.000477697673055507
"2387","RE1","Non-Frozen","Storm","2020-2","11/27/2019 6:27","11/27/2019 6:47",13.7,0.01784,0.75,9.1,0.08242,2.04,1.86,1.12,0.65,0,0,0.56,0.68,9.4,409464,0.000401500498212297
"2388","RE1","Non-Frozen","Storm","2020-3","5/23/2020 22:53","5/23/2020 23:15",50.6,0.0854,1.27,2.283,0.5562,2.52,2.52,1.5,0.95,0,0,1.51,3.2,9.4,409464,0.0014829142488717
"2389","RE1","Non-Frozen","Storm","2020-4","8/10/2020 20:52","8/10/2020 21:03",4.5,0.01086,2.24,1.583,1.415,4.56,4.02,2.14,1.54,0.54,0.54,0.54,0.59,9.4,409464,0.000131879725690171
"2390","RE5","Frozen","Storm","2015-1","3/9/2015 20:00","3/13/2015 9:15",25230,1.052,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.7,422532,0.716537445684587
"2391","RE5","Frozen","Storm","2015-2","3/13/2015 17:30","3/14/2015 2:30",145.6,0.00955,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.7,422532,0.00413507142654284
"2392","RE5","Frozen","Storm","2015-3","3/14/2015 17:30","3/14/2015 20:45",26.1,0.0044,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.7,422532,0.000741245633466814
"2393","RE5","Non-Frozen","Storm","2015-4","6/12/2015 5:11","6/12/2015 5:39",29,0.037,1.6,7.65,0.2092,2.04,1.68,0.92,0.69,0.66,0.66,0.84,1.74,9.7,422532,0.000823606259407572
"2394","RE5","Non-Frozen","Storm","2015-5","6/15/2015 10:52","6/15/2015 12:15",459,0.276,1.11,2.667,0.4163,3.84,3.36,1.86,0.98,0.29,1.03,3.66,3.83,9.7,422532,0.0130356990713129
"2395","RE5","Non-Frozen","Storm","2015-6","9/18/2015 3:48","9/18/2015 4:37",187,0.1898,1.2,1.883,0.6372,4.44,3.36,1.66,0.97,1.43,1.43,1.44,3.12,9.7,422532,0.00531084036238675
"2396","RE5","Non-Frozen","Storm","2016-1","12/14/2015 6:43","12/14/2015 7:41",28.5,0.01282,1.44,12.13,0.1187,0.6,0.42,0.34,0.24,0.39,0.4,0.4,1.29,9.7,422532,0.000809406151486751
"2397","RE5","Frozen","Storm","2016-2","1/31/2016 16:42","1/31/2016 19:45",5.4,0.00146,0.17,2.267,0.075,0.24,0.18,0.14,0.11,0.02,0.02,0.02,0.02,9.7,422532,0.000153361165544858
"2398","RE5","Frozen","Storm","2016-3","2/2/2016 21:12","2/3/2016 11:30",284.6,0.01508,0.23,5.467,0.04207,0.24,0.18,0.1,0.07,0,0.08,0.2,0.2,9.7,422532,0.00808270142853086
"2399","RE5","Frozen","Storm","2016-4","2/3/2016 16:30","2/3/2016 22:00",118.8,0.01114,0.02,1.667,0.012,0.12,0.06,0.02,0.01,0.23,0.24,0.43,0.43,9.7,422532,0.00337394564198688
"2400","RE5","Frozen","Storm","2016-5","2/7/2016 19:30","2/8/2016 11:01",1534,0.1229,0,NA,NA,NA,NA,NA,NA,0,0,0.26,0.45,9.7,422532,0.0435659311010764
"2401","RE5","Frozen","Storm","2016-6","2/19/2016 3:30","2/21/2016 18:30",15930,0.7973,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.7,422532,0.452415438357332
"2402","RE5","Non-Frozen","Storm","2016-7","7/23/2016 20:18","7/23/2016 20:45",55.6,0.0987,1.48,0.6833,2.166,5.16,4.86,2.86,1.48,0,1.75,2.26,2.3,9.7,422532,0.00157905200079521
"2403","RE5","Non-Frozen","Storm","2016-8","7/24/2016 0:14","7/24/2016 0:37",13.1,0.01541,0.57,0.6667,0.855,2.64,2.1,1.12,0.57,1.5,3.25,3.76,3.8,9.7,422532,0.000372042827525489
"2404","RE5","Non-Frozen","Storm","2016-9","7/28/2016 18:04","7/28/2016 18:31",40.2,0.05643,1.45,1.317,1.101,4.08,3.6,2.46,1.34,0.01,0.01,4.09,4.6,9.7,422532,0.00114168867683394
"2405","RE5","Non-Frozen","Storm","2016-10","8/19/2016 13:09","8/19/2016 13:45",66.1,0.05118,0.84,0.6167,1.362,3.36,2.82,1.64,0.84,1.25,1.25,1.84,2.18,9.7,422532,0.00187725426713243
"2406","RE5","Non-Frozen","Storm","2016-11","8/20/2016 11:31","8/20/2016 12:45",657.1,0.3836,0.99,2.567,0.3857,3.84,3.6,1.92,0.98,0.85,2.1,2.37,3.03,9.7,422532,0.0186617818295419
"2407","RE5","Non-Frozen","Storm","2016-12","9/25/2016 19:45","9/25/2016 20:15",96.3,0.1713,0.88,0.3167,2.779,5.4,4.14,1.76,0.88,0,0,0.75,1.11,9.7,422532,0.00273494078554997
"2408","RE5","Frozen","Storm","2017-1","1/10/2017 18:24","1/11/2017 4:01",1960,0.1826,0.49,8.55,0.05731,0.36,0.3,0.2,0.17,0,0,0.01,0.01,9.7,422532,0.0556644230496152
"2409","RE5","Frozen","Storm","2017-2","1/16/2017 19:30","1/22/2017 6:30",42050,1.163,0.4,107.8,0.003712,0.36,0.24,0.16,0.12,0.01,0.01,0.5,0.51,9.7,422532,1.19422907614098
"2410","RE5","Non-Frozen","Storm","2017-3","2/24/2017 7:04","2/24/2017 7:30",8.3,0.01019,0.9,5.7,0.1579,3.12,2.4,1.04,0.58,0.01,0.01,0.13,0.14,9.7,422532,0.000235721791485615
"2411","RE5","Non-Frozen","Storm","2017-4","5/1/2017 3:26","5/1/2017 4:45",38.2,0.01319,0.76,5.417,0.1403,1.56,1.02,0.62,0.46,0.21,0.41,1.56,1.76,9.7,422532,0.00108488824515066
"2412","RE5","Non-Frozen","Storm","2017-5","5/21/2017 7:23","5/21/2017 8:30",307,0.218,0.56,0.5833,0.96,2.76,2.22,1.08,0.56,0.59,0.8,2.03,2.65,9.7,422532,0.0087188662633836
"2413","RE5","Non-Frozen","Storm","2017-6","5/23/2017 19:50","5/23/2017 20:29",37.5,0.02526,0.37,0.9833,0.3763,1.56,1.02,0.62,0.37,0.01,0.01,2.05,2.96,9.7,422532,0.00106500809406151
"2414","RE5","Non-Frozen","Storm","2017-7","5/28/2017 11:39","5/28/2017 13:30",49.4,0.02148,0.5,2.25,0.2222,1.32,1.26,0.56,0.35,0,0.26,0.86,3.45,9.7,422532,0.00140297066257704
"2415","RE5","Non-Frozen","Storm","2017-8","6/29/2017 5:01","6/29/2017 15:30",24800,8.45,2.95,6.1,0.4836,4.56,3.42,2.24,1.91,0.26,0.26,1.6,3.29,9.7,422532,0.704325352872682
"2416","RE5","Non-Frozen","Storm","2017-9","7/10/2017 8:02","7/10/2017 11:15",581.3,0.3124,1.98,4.517,0.4384,2.52,2.4,1.5,1.26,0,0,0.41,3.64,9.7,422532,0.0165090454687456
"2417","RE5","Non-Frozen","Storm","2017-10","7/12/2017 10:47","7/12/2017 22:00",21540,5.564,2.37,11.05,0.2145,6.48,5.22,2.28,1.49,0.09,1.97,2.07,5.71,9.7,422532,0.611740649228934
"2418","RE5","Non-Frozen","Storm","2017-11","7/16/2017 6:36","7/16/2017 10:00",1838,1.062,1.03,0.7167,1.437,3.36,2.94,2,1.03,0,0,4.44,4.85,9.7,422532,0.0521995967169351
"2419","RE5","Non-Frozen","Storm","2017-12","7/20/2017 1:15","7/20/2017 5:13",329,0.078,0.86,2.967,0.2899,7.92,5.04,2.08,1.2,0,0,1.03,5.47,9.7,422532,0.00934367101189969
"2420","RE5","Non-Frozen","Storm","2017-13","7/20/2017 7:20","7/20/2017 18:00",28830,5.978,2.85,13.33,0.2138,7.92,5.04,2.08,1.2,0,0,1.03,5.47,9.7,422532,0.818778222714493
"2421","RE5","Non-Frozen","Storm","2017-14","7/21/2017 23:18","7/22/2017 16:30",24440,5.95,1.61,9.483,0.1698,5.64,4.5,2.42,1.22,0.03,2.88,3.91,8.35,9.7,422532,0.694101275169691
"2422","RE5","Non-Frozen","Storm","2017-15","7/23/2017 18:36","7/24/2017 2:15",3107,0.5014,0.51,1.433,0.3558,2.52,1.86,0.82,0.42,0,1.64,4.49,9.96,9.7,422532,0.0882394706199767
"2423","RE5","Non-Frozen","Storm","2017-16","7/27/2017 1:05","7/27/2017 8:15",3132,0.717,1.07,2.733,0.3915,2.88,1.92,1.14,0.89,0,0,5,6.03,9.7,422532,0.0889494760160177
"2424","RE5","Non-Frozen","Storm","2017-17","8/3/2017 6:08","8/3/2017 7:15",164.1,0.1028,0.84,1.167,0.72,2.4,1.98,1.4,0.83,0,0,0,5.2,9.7,422532,0.00466047541961319
"2425","RE5","Frozen","Storm","2018-1","1/22/2018 2:22","1/23/2018 18:45",27160,1.812,1.43,28.4,0.05035,0.48,0.42,0.36,0.28,0,0,0,0.25,9.7,422532,0.771349862258953
"2426","RE5","Frozen","Storm","2018-2","1/26/2018 17:15","1/28/2018 2:53",5920,0.2267,0,NA,NA,NA,NA,NA,NA,0,0,1.43,1.43,9.7,422532,0.168129277782511
"2427","RE5","Frozen","Storm","2018-3","2/15/2018 2:45","2/17/2018 9:00",9289,0.1257,0,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.01,9.7,422532,0.263809604952998
"2428","RE5","Frozen","Storm","2018-4","2/19/2018 17:15","2/21/2018 17:45",105800,3.947,2.82,28.72,0.0982,1.32,0.84,0.6,0.49,0,0,0.01,0.01,9.7,422532,3.00474283604555
